date,sku_id,store_id,supplier_id,is_true_baseline,units_sold,promo_flag,stock_out_flag,stock_on_hand,lead_time_days,effective_price,price_index,promo_intensity,lag_units_7,lag_units_28,roll_mean_28d,lt_rolling_mean_30d,lt_rolling_std_30d,supplier_cv,stock_cover_days,required_safety_stock,safety_stock_gap,under_buffered_flag
2023-03-31,SKU0001,STORE0001,S002,1,127,0,0,156,6,6.24,1.0,0.0,97.0,23.0,136.03571428571428,6.090909090909091,2.0714509627092528,0.3090145913461446,1.1470503893353723,540.2932190630161,-384.29321906301607,1
2023-04-01,SKU0001,STORE0001,S019,1,158,0,0,312,4,6.24,1.0,0.0,172.0,276.0,139.75,7.0,2.23606797749979,0.3086162017218525,2.2240167330782774,588.0718183318739,-276.07181833187394,1
2023-04-02,SKU0001,STORE0001,S040,1,98,0,0,265,6,6.24,1.0,0.0,186.0,111.0,135.53571428571428,8.727272727272727,1.8488325554743508,0.3095310466806659,1.9163084564471125,508.5674358591264,-243.56743585912636,1
2023-04-03,SKU0001,STORE0001,S023,1,97,0,0,289,6,6.24,1.0,0.0,141.0,148.0,135.07142857142858,6.8,1.704483252453581,0.3074041161280592,2.298845350093806,434.0715387411123,-145.07153874111236,1
2023-04-04,SKU0001,STORE0001,S030,0,190,1,0,190,6,4.367999999999999,0.6999999999999998,0.3,96.0,148.0,133.25,6.166666666666667,1.1690451944500122,0.3091998150166138,1.590895770011495,333.6428202750912,-143.6428202750912,1
2023-04-05,SKU0001,STORE0001,S060,1,75,0,0,414,10,6.24,1.0,0.0,112.0,16.0,134.75,6.888888888888889,2.260776661041756,0.3097472067067326,3.1161055776999524,559.2188876492512,-145.2188876492512,1
2023-04-06,SKU0001,STORE0001,S056,1,147,0,0,260,7,6.24,1.0,0.0,148.0,94.0,136.85714285714286,6.25,2.7344602259445514,0.3101551934335325,2.038057932356633,620.8620516927596,-360.8620516927595,1
2023-04-07,SKU0001,STORE0001,S042,1,137,0,0,350,7,6.24,1.0,0.0,127.0,152.0,138.75,6.8,1.6865480854231356,0.3102639347664808,2.7466152171451568,428.2864319957296,-78.28643199572963,1
2023-04-08,SKU0001,STORE0001,S029,1,115,0,0,394,5,6.24,1.0,0.0,158.0,122.0,138.21428571428572,6.923076923076923,1.6563785025137652,0.3115503492149712,3.057625938601363,427.3445777402808,-33.34457774028078,1
2023-04-09,SKU0001,STORE0001,S059,1,123,0,0,406,6,6.24,1.0,0.0,98.0,131.0,137.96428571428572,6.181818181818182,2.038588765750502,0.3073502992299263,3.3084712930162388,472.09745526916674,-66.09745526916674,1
2023-04-10,SKU0001,STORE0001,S028,1,94,0,0,452,7,6.24,1.0,0.0,97.0,77.0,137.67857142857142,7.0,1.8439088914585775,0.3083420165975531,3.579157178619626,455.1814802079714,-3.18148020797139,1
2023-04-11,SKU0001,STORE0001,S012,0,23,0,1,188,6,6.24,1.0,0.0,190.0,77.0,138.28571428571428,6.444444444444445,1.810463415200036,0.310784030916961,1.4937452256338484,441.624386417002,-253.62438641700203,1
2023-04-12,SKU0001,STORE0001,S021,1,146,0,0,349,7,6.24,1.0,0.0,75.0,269.0,136.35714285714286,6.583333333333333,1.6764862244009229,0.3092303186261287,3.4215350829893825,375.10932542636886,-26.109325426368855,1
2023-04-13,SKU0001,STORE0001,S055,1,138,0,0,189,7,6.24,1.0,0.0,147.0,323.0,131.96428571428572,7.285714285714286,2.4314785444432596,0.3126593008636436,1.6853352900037837,506.7353171170632,-317.73531711706323,1
2023-04-14,SKU0001,STORE0001,S013,0,143,1,0,124,4,5.304,0.85,0.15,137.0,169.0,125.35714285714286,5.666666666666667,1.5811388300841898,0.3087047329885402,1.1185466110486115,323.1019863228322,-199.1019863228322,1
2023-04-15,SKU0001,STORE0001,S044,1,155,0,0,214,5,6.24,1.0,0.0,115.0,113.0,124.42857142857144,6.071428571428571,1.685425566632754,0.3084681754509043,1.9155838758476589,343.1615779293236,-129.16157792932358,1
2023-04-16,SKU0001,STORE0001,S049,0,261,1,0,257,5,4.367999999999999,0.6999999999999998,0.3,123.0,155.0,125.92857142857144,5.666666666666667,2.449489742783178,0.3095444907552158,2.188545839633969,495.4804971380989,-238.48049713809888,1
2023-04-17,SKU0001,STORE0001,S041,1,122,0,0,219,6,6.24,1.0,0.0,94.0,147.0,129.71428571428572,6.4,2.7162065049951147,0.3104917496182471,1.5968633562046943,641.5766301068951,-422.5766301068951,1
2023-04-18,SKU0001,STORE0001,S035,0,152,1,0,360,6,4.367999999999999,0.6999999999999998,0.3,23.0,121.0,128.82142857142858,5.923076923076923,1.84668795692624,0.3110709114976189,2.5505892164731625,464.8867386950938,-104.8867386950938,1
2023-04-19,SKU0001,STORE0001,S019,1,71,0,0,282,9,6.24,1.0,0.0,146.0,83.0,129.92857142857142,6.75,2.3011854652449344,0.3086162017218525,1.767222586787728,634.7523182996142,-352.7523182996142,1
2023-04-20,SKU0001,STORE0001,S030,1,99,0,0,382,4,6.24,1.0,0.0,138.0,102.0,129.5,6.142857142857143,1.0690449676496976,0.3091998150166138,2.566201570622846,319.8746911516424,62.12530884835758,0
2023-04-21,SKU0001,STORE0001,S026,1,154,0,0,348,9,6.24,1.0,0.0,143.0,97.0,129.39285714285714,7.157894736842105,1.9511580007420335,0.3104833780269682,2.428696908396452,501.80597872280765,-153.80597872280765,1
2023-04-22,SKU0001,STORE0001,S049,1,143,0,0,477,7,6.24,1.0,0.0,155.0,172.0,131.42857142857142,5.6,2.3190036174568114,0.3095444907552158,3.2928766763937527,580.8860990604205,-103.88609906042052,1
2023-04-23,SKU0001,STORE0001,S025,1,146,0,0,364,6,6.24,1.0,0.0,261.0,186.0,130.39285714285714,6.6923076923076925,2.2130151145972543,0.3052289813924146,2.542896406911329,555.2084929507322,-191.2084929507322,1
2023-04-24,SKU0001,STORE0001,S039,1,143,0,0,167,7,6.24,1.0,0.0,122.0,141.0,128.96428571428572,7.052631578947368,1.3112201362143714,0.3090501345727116,1.3179151911991676,331.7195225181572,-164.7195225181572,1
2023-04-25,SKU0001,STORE0001,S006,1,19,0,0,188,8,6.24,1.0,0.0,152.0,96.0,129.03571428571428,6.352941176470588,1.9666334327534272,0.3102734775273436,1.4493280338147172,456.7532854008713,-268.7532854008713,1
2023-04-26,SKU0001,STORE0001,S057,1,127,0,0,295,6,6.24,1.0,0.0,71.0,112.0,126.28571428571428,6.5,2.354878881270658,0.3115580407978799,2.664492062652337,473.6276181382007,-178.62761813820072,1
2023-04-27,SKU0001,STORE0001,S039,1,139,0,0,430,8,6.24,1.0,0.0,99.0,148.0,126.82142857142856,7.05,1.276302224561664,0.3090501345727116,3.6221114864255055,323.93699486839654,106.06300513160346,0
2023-04-28,SKU0001,STORE0001,S052,1,136,0,0,334,9,6.24,1.0,0.0,154.0,127.0,126.5,6.923076923076923,1.1151635501529555,0.3097156951286978,2.6842493803149687,306.39527788278605,27.604722117213953,0
2023-04-29,SKU0001,STORE0001,S023,0,232,1,0,272,6,4.992000000000001,0.8000000000000002,0.2,143.0,158.0,126.82142857142856,6.761904761904762,1.670471846657761,0.3074041161280592,2.2321036052459124,391.6169531393548,-119.6169531393548,1
2023-04-30,SKU0001,STORE0001,S013,0,237,1,0,345,7,5.304,0.85,0.15,146.0,98.0,129.46428571428572,5.5,1.5811388300841898,0.3087047329885402,2.5636752168508297,402.1575136649742,-57.1575136649742,1
2023-05-01,SKU0001,STORE0001,S003,1,170,0,0,268,6,6.24,1.0,0.0,143.0,97.0,134.42857142857142,6.526315789473684,1.8369183449048443,0.3112102997232034,1.8160573936091429,502.2079627834475,-234.2079627834475,1
2023-05-02,SKU0001,STORE0001,S007,0,21,0,1,222,5,6.24,1.0,0.0,19.0,190.0,137.03571428571428,5.933333333333334,2.086236073022646,0.3105578259739097,1.4660280545317157,564.7438852301841,-342.7438852301841,1
2023-05-03,SKU0001,STORE0001,S026,1,129,0,0,175,9,6.24,1.0,0.0,127.0,75.0,131.0,7.25,1.9432745018328432,0.3104833780269682,1.1534763895153233,548.9889795647852,-373.9889795647851,1
2023-05-04,SKU0001,STORE0001,S055,1,116,0,0,438,4,6.24,1.0,0.0,139.0,147.0,132.92857142857142,7.266666666666667,2.3441924185608345,0.3126593008636436,2.8815599897369095,638.8896669843433,-200.8896669843433,1
2023-05-05,SKU0001,STORE0001,S019,0,185,1,0,184,7,4.992000000000001,0.8000000000000002,0.2,136.0,137.0,131.82142857142858,6.923076923076923,2.289888587593236,0.3086162017218525,1.2372635342509704,612.6396810932822,-428.6396810932822,1
2023-05-06,SKU0001,STORE0001,S032,0,225,1,0,342,10,4.992000000000001,0.8000000000000002,0.2,232.0,115.0,133.53571428571428,5.916666666666667,1.880924981991251,0.3112641384052953,2.196316170446611,534.8905061502373,-192.89050615023737,1
2023-05-07,SKU0001,STORE0001,S009,1,138,0,0,326,6,6.24,1.0,0.0,237.0,123.0,137.46428571428572,7.222222222222222,2.3863035105460586,0.3124787998854249,2.107096260688989,663.9135018326723,-337.9135018326723,1
2023-05-08,SKU0001,STORE0001,S034,0,209,1,0,316,4,5.6160000000000005,0.9,0.1,170.0,94.0,138.0,7.0,1.4142135623730951,0.3083804457553219,2.2479514881499822,418.3156040907995,-102.31560409079952,1
2023-05-09,SKU0001,STORE0001,S041,0,261,1,0,273,7,4.367999999999999,0.6999999999999998,0.3,21.0,23.0,142.10714285714286,6.363636363636363,2.579640566928938,0.3104917496182471,1.868022408448818,670.7411683098378,-397.7411683098378,1
2023-05-10,SKU0001,STORE0001,S026,1,79,0,0,343,2,6.24,1.0,0.0,129.0,146.0,150.60714285714286,7.333333333333333,1.932183566158592,0.3104833780269682,1.901018759199276,633.9549622635441,-290.9549622635441,1
2023-05-11,SKU0001,STORE0001,S008,1,128,0,0,124,7,6.24,1.0,0.0,116.0,138.0,148.21428571428572,6.416666666666667,1.7816403745544227,0.3054273182188654,0.715577074163628,569.9440377036553,-445.94403770365534,1
2023-05-12,SKU0001,STORE0001,S031,0,33,1,1,280,2,5.304,0.85,0.15,185.0,143.0,147.85714285714286,6.1,2.960855732160327,0.3111676780723122,1.5999908571951016,890.6365758679627,-610.6365758679627,1
2023-05-13,SKU0001,STORE0001,S019,1,134,0,0,245,9,6.24,1.0,0.0,225.0,155.0,143.92857142857142,6.928571428571429,2.200149845046773,0.3086162017218525,1.5983120333790926,623.9491497573788,-378.9491497573788,1
2023-05-14,SKU0001,STORE0001,S044,1,139,0,0,254,6,6.24,1.0,0.0,138.0,261.0,143.17857142857142,6.0,1.6475089420958275,0.3084681754509043,1.8105777250060335,463.0204633557264,-209.0204633557264,1
2023-05-15,SKU0001,STORE0001,S046,1,104,0,0,245,6,6.24,1.0,0.0,209.0,122.0,138.82142857142858,6.615384615384615,1.3867504905630723,0.3098725276053832,1.744646782779777,411.91695644121506,-166.91695644121506,1
2023-05-16,SKU0001,STORE0001,S025,1,95,0,0,172,9,6.24,1.0,0.0,261.0,152.0,138.17857142857142,6.642857142857143,2.1342317247536773,0.3052289813924146,1.371287472651129,512.2634438547099,-340.26344385470986,1
2023-05-17,SKU0001,STORE0001,S057,0,180,1,0,328,7,4.367999999999999,0.6999999999999998,0.3,79.0,71.0,136.14285714285714,6.461538461538462,2.2588855886396955,0.3115580407978799,3.2246873977362585,458.4953191093798,-130.4953191093798,1
2023-05-18,SKU0001,STORE0001,S034,1,80,0,0,358,5,6.24,1.0,0.0,128.0,99.0,140.03571428571428,6.7272727272727275,1.6180796699117812,0.3083804457553219,3.0823842845141556,404.37700626467176,-46.37700626467176,1
2023-05-19,SKU0001,STORE0001,S021,1,74,0,0,233,4,6.24,1.0,0.0,33.0,154.0,139.35714285714286,6.615384615384615,1.6092680291808414,0.3092303186261287,2.132006635233403,389.5247297074179,-156.52472970741792,1
2023-05-20,SKU0001,STORE0001,S038,1,109,0,0,389,5,6.24,1.0,0.0,134.0,143.0,136.5,6.466666666666667,2.1995670569671746,0.3087086212806351,3.3783825698784256,493.081501797425,-104.081501797425,1
2023-05-21,SKU0001,STORE0001,S059,0,242,1,0,351,8,5.6160000000000005,0.9,0.1,139.0,146.0,135.28571428571428,6.173913043478261,1.9920791768000377,0.3073502992299263,3.1459385127149946,447.5569033565321,-96.55690335653208,1
2023-05-22,SKU0001,STORE0001,S001,0,136,1,0,285,9,5.6160000000000005,0.9,0.1,104.0,143.0,138.71428571428572,6.9411764705882355,1.6382379343098374,0.3097174709269413,2.2567694599703394,445.18014589929913,-160.1801458992991,1
2023-05-23,SKU0001,STORE0001,S009,0,224,1,0,303,5,5.304,0.85,0.15,95.0,19.0,138.46428571428572,7.1,2.2827858224351907,0.3124787998854249,2.3154844886556543,571.3609571020717,-268.36095710207167,1
2023-05-24,SKU0001,STORE0001,S051,0,3,0,1,207,7,6.24,1.0,0.0,180.0,127.0,145.78571428571428,6.578947368421052,1.8353258709644944,0.3096633370683461,1.3865935826267193,525.503848020944,-318.503848020944,1
2023-05-25,SKU0001,STORE0001,S044,0,255,1,0,256,6,5.304,0.85,0.15,80.0,139.0,141.35714285714286,6.0,1.5916448515084427,0.3084681754509043,2.0644994798429046,428.13381235977425,-172.13381235977425,1
2023-05-26,SKU0001,STORE0001,S025,1,120,0,0,328,5,6.24,1.0,0.0,74.0,136.0,145.5,6.8,2.1447610589527217,0.3052289813924146,2.201327507869075,611.6423861211715,-283.6423861211715,1
2023-05-27,SKU0001,STORE0001,S009,1,133,0,0,280,6,6.24,1.0,0.0,109.0,232.0,144.92857142857142,6.909090909090909,2.2563042992710645,0.3124787998854249,1.7998047762778382,658.3642149477822,-378.3642149477822,1
2023-05-28,SKU0001,STORE0001,S039,1,116,0,0,322,6,6.24,1.0,0.0,242.0,237.0,141.39285714285714,7.095238095238095,1.2611408289624877,0.3090501345727116,2.025144495946566,452.2536486188465,-130.2536486188465,1
2023-05-29,SKU0001,STORE0001,S052,1,140,0,0,188,7,6.24,1.0,0.0,136.0,170.0,137.07142857142858,7.071428571428571,1.2066664642907563,0.3097156951286978,1.333323877135623,408.8091774453936,-220.80917744539363,1
2023-05-30,SKU0001,STORE0001,S029,1,88,0,0,349,6,6.24,1.0,0.0,224.0,21.0,136.0,6.785714285714286,1.6723346844167577,0.3115503492149712,2.46516926722011,486.4078765345824,-137.40787653458244,1
2023-05-31,SKU0001,STORE0001,S025,1,50,0,0,293,6,6.24,1.0,0.0,3.0,129.0,138.39285714285714,6.6875,2.1203380233664006,0.3052289813924146,2.3988107699703045,507.8448696347318,-214.84486963473185,1
2023-06-01,SKU0001,STORE0001,S006,1,227,0,0,262,5,6.24,1.0,0.0,255.0,116.0,135.57142857142858,6.444444444444445,1.947010445067672,0.3102734775273436,2.0332436444506525,498.8022859996029,-236.80228599960287,1
2023-06-02,SKU0001,STORE0001,S008,1,195,0,0,244,5,6.24,1.0,0.0,120.0,185.0,139.53571428571428,6.461538461538462,1.713446070320696,0.3054273182188654,1.9542177579813431,455.14776130319416,-211.14776130319416,1
2023-06-03,SKU0001,STORE0001,S049,0,25,0,1,267,4,6.24,1.0,0.0,133.0,225.0,139.89285714285714,5.7272727272727275,2.2401298663653,0.3095444907552158,1.9694269905279935,569.9616955241781,-302.96169552417814,1
2023-06-04,SKU0001,STORE0001,S025,1,125,0,0,353,5,6.24,1.0,0.0,116.0,138.0,132.75,6.647058823529412,2.0597686906115285,0.3052289813924146,2.9381443911881826,505.3306258185636,-152.3306258185636,1
2023-06-05,SKU0001,STORE0001,S025,1,199,0,0,244,5,6.24,1.0,0.0,140.0,209.0,132.28571428571428,6.555555555555555,2.0356303322738154,0.3052289813924146,2.0093952167452738,503.76139311983286,-259.76139311983286,1
2023-06-06,SKU0001,STORE0001,S009,0,29,0,1,232,9,6.24,1.0,0.0,88.0,261.0,131.92857142857142,6.833333333333333,2.167249338901663,0.3124787998854249,1.7865648999402644,552.9732836383694,-320.97328363836937,1
2023-06-07,SKU0001,STORE0001,S050,1,109,0,0,206,9,6.24,1.0,0.0,50.0,79.0,123.64285714285714,6.176470588235294,1.380004262568012,0.3116418514693667,1.6964566174160918,391.093740979312,-185.09374097931203,1
2023-06-08,SKU0001,STORE0001,S047,0,141,1,0,221,7,4.992000000000001,0.8000000000000002,0.2,227.0,128.0,124.71428571428572,6.916666666666667,1.928651593652148,0.3084207457711594,1.7018570814086138,505.15291628735224,-284.15291628735224,1
2023-06-09,SKU0001,STORE0001,S035,1,231,0,0,458,9,6.24,1.0,0.0,195.0,33.0,125.17857142857144,5.928571428571429,1.7743595036946846,0.3110709114976189,3.895471119929721,437.0167006581347,20.98329934186529,0
2023-06-10,SKU0001,STORE0001,S026,0,346,1,0,188,8,5.6160000000000005,0.9,0.1,25.0,134.0,132.25,7.090909090909091,2.2019275302527213,0.3104833780269682,1.5320014854360908,535.1838000840917,-347.1838000840917,1
2023-06-11,SKU0001,STORE0001,S028,0,300,1,0,376,12,5.6160000000000005,0.9,0.1,125.0,139.0,139.82142857142858,7.0,1.7994708216848747,0.3083420165975531,2.2304952428248304,606.7502668878196,-230.75026688781963,1
2023-06-12,SKU0001,STORE0001,S001,0,343,1,0,351,6,4.367999999999999,0.6999999999999998,0.3,199.0,104.0,145.57142857142858,7.055555555555555,1.661757475835969,0.3097174709269413,1.8132747653702157,646.4231250888263,-295.4231250888263,1
2023-06-13,SKU0001,STORE0001,S050,0,285,1,0,322,4,4.367999999999999,0.6999999999999998,0.3,29.0,95.0,154.10714285714286,6.333333333333333,1.4950900031928045,0.3116418514693667,1.503662090970889,650.982950325554,-328.98295032555404,1
2023-06-14,SKU0001,STORE0001,S013,1,113,0,0,375,6,6.24,1.0,0.0,109.0,180.0,160.89285714285714,5.636363636363637,1.5666989036012806,0.3087047329885402,1.4957205298896243,745.5541824059883,-370.5541824059883,1
2023-06-15,SKU0001,STORE0001,S020,1,146,0,0,261,5,6.24,1.0,0.0,141.0,80.0,158.5,6.928571428571429,2.5858873113136984,0.3082092919427658,1.0386541952362895,1147.9161157015349,-886.9161157015349,1
2023-06-16,SKU0001,STORE0001,S039,1,172,0,0,286,5,6.24,1.0,0.0,231.0,74.0,160.85714285714286,7.045454545454546,1.2527027058580456,0.3090501345727116,1.1349161312851932,661.7736980123589,-375.77369801235886,1
2023-06-17,SKU0001,STORE0001,S034,1,265,0,0,331,10,6.24,1.0,0.0,346.0,109.0,164.35714285714286,6.583333333333333,1.621353717973928,0.3083804457553219,1.358938702304448,758.3851887125812,-427.3851887125812,1
2023-06-18,SKU0001,STORE0001,S009,1,166,0,0,254,2,6.24,1.0,0.0,300.0,242.0,169.92857142857142,7.0,2.1602468994692865,0.3124787998854249,1.094822867142814,921.0251566415908,-667.0251566415908,1
2023-06-19,SKU0001,STORE0001,S018,0,4,0,1,151,7,6.24,1.0,0.0,343.0,136.0,167.21428571428572,7.0,1.5491933384829668,0.3110723409070097,0.7093926404372597,675.7928266923554,-524.7928266923554,1
2023-06-20,SKU0001,STORE0001,S052,1,159,0,0,305,8,6.24,1.0,0.0,285.0,224.0,162.5,7.066666666666666,1.1629191512658787,0.3097156951286978,1.854897494107334,528.7456084429299,-223.7456084429299,1
2023-06-21,SKU0001,STORE0001,S026,1,202,0,0,370,7,6.24,1.0,0.0,113.0,3.0,160.17857142857142,7.130434782608695,2.1596369186864166,0.3104833780269682,2.5268120120155277,671.632443855938,-301.63244385593805,1
2023-06-22,SKU0001,STORE0001,S057,1,148,0,0,321,6,6.24,1.0,0.0,146.0,255.0,167.28571428571428,6.5,2.1750331562459526,0.3115580407978799,2.0170429808789354,687.9246120890315,-366.9246120890315,1
2023-06-23,SKU0001,STORE0001,S036,1,121,0,0,573,6,6.24,1.0,0.0,172.0,120.0,163.46428571428572,6.764705882352941,1.7863864281247313,0.304556316101683,3.5940634780964635,607.1156106835375,-34.11561068353751,1
2023-06-24,SKU0001,STORE0001,S039,0,432,1,0,434,6,4.367999999999999,0.6999999999999998,0.3,265.0,133.0,163.5,6.956521739130435,1.296087148780205,0.3090501345727116,2.85256341038134,507.6951508650836,-73.69515086508358,1
2023-06-25,SKU0001,STORE0001,S059,1,186,0,0,396,6,6.24,1.0,0.0,166.0,116.0,174.17857142857142,6.25,1.9836286468731117,0.3073502992299263,2.249987215981727,714.9331136272314,-318.93311362723136,1
2023-06-26,SKU0001,STORE0001,S041,1,217,0,0,270,7,6.24,1.0,0.0,4.0,140.0,176.67857142857142,6.416666666666667,2.466441431158123,0.3104917496182471,1.509576224414081,843.6122074839842,-573.6122074839842,1
2023-06-27,SKU0001,STORE0001,S051,1,221,0,0,282,6,6.24,1.0,0.0,159.0,88.0,179.42857142857142,6.6,1.7888543819998317,0.3096633370683461,1.3474338347871375,754.1228443208249,-472.1228443208249,1
2023-06-28,SKU0001,STORE0001,S044,1,120,0,0,278,6,6.24,1.0,0.0,202.0,50.0,184.17857142857144,6.0,1.5411035007422438,0.3084681754509043,1.2743883950761197,688.0386806459732,-410.0386806459731,1
2023-06-29,SKU0001,STORE0001,S027,1,217,0,0,343,9,6.24,1.0,0.0,148.0,227.0,186.67857142857144,6.230769230769231,2.4205318339105477,0.307628289113354,1.6615836463075957,918.1315516970031,-575.1315516970033,1
2023-06-30,SKU0001,STORE0001,S031,1,181,0,0,289,9,6.24,1.0,0.0,121.0,195.0,186.32142857142856,5.7272727272727275,3.0689056385268376,0.3111676780723122,1.3361893306966215,1161.515711481277,-872.5157114812771,1
2023-07-01,SKU0001,STORE0001,S042,0,401,1,0,268,5,4.992000000000001,0.8000000000000002,0.2,432.0,25.0,185.82142857142856,6.818181818181818,1.60113596038449,0.3102639347664808,1.191862552072513,728.6979631209582,-460.6979631209582,1
2023-07-02,SKU0001,STORE0001,S003,0,406,1,0,261,7,4.992000000000001,0.8000000000000002,0.2,186.0,125.0,199.25,6.5,1.7917941611104422,0.3112102997232034,1.1840516601674522,777.5501035189022,-516.5501035189022,1
2023-07-03,SKU0001,STORE0001,S008,1,83,0,0,192,8,6.24,1.0,0.0,217.0,199.0,209.28571428571428,6.357142857142857,1.6919330254585618,0.3054273182188654,0.7623338988444175,832.0763762287131,-640.0763762287131,1
2023-07-04,SKU0001,STORE0001,S026,1,193,0,0,356,6,6.24,1.0,0.0,221.0,29.0,205.1428571428571,7.125,2.1123343773510697,0.3104833780269682,1.529766293208071,943.828227262148,-587.8282272621481,1
2023-07-05,SKU0001,STORE0001,S024,1,178,0,0,365,8,6.24,1.0,0.0,120.0,109.0,211.0,6.5,2.0138409955990952,0.3111381463742503,1.595870598941791,877.047021438775,-512.047021438775,1
2023-07-06,SKU0001,STORE0001,S025,1,153,0,0,416,8,6.24,1.0,0.0,217.0,141.0,213.46428571428572,6.473684210526316,2.0102078679864483,0.3052289813924146,1.7552668554141122,895.8873543515566,-479.8873543515566,1
2023-07-07,SKU0001,STORE0001,S011,1,84,0,0,267,10,6.24,1.0,0.0,181.0,231.0,213.8928571428571,7.7,1.766981104093143,0.3096178624491322,1.1717816912402266,812.2424134808704,-545.2424134808704,1
2023-07-08,SKU0001,STORE0001,S054,1,179,0,0,392,7,6.24,1.0,0.0,401.0,346.0,208.6428571428571,6.923076923076923,2.361550989693654,0.305787461747223,1.8317671412750407,950.1263666678047,-558.1263666678047,1
2023-07-09,SKU0001,STORE0001,S032,1,302,0,0,296,5,6.24,1.0,0.0,406.0,300.0,202.67857142857144,6.230769230769231,2.1273554065179203,0.3112641384052953,1.6238155433316588,764.2958931892533,-468.2958931892533,1
2023-07-10,SKU0001,STORE0001,S048,1,233,0,0,308,7,6.24,1.0,0.0,83.0,343.0,202.75,6.4,1.6982963599783722,0.3102185270687608,1.8395794564366936,632.3449402921394,-324.3449402921394,1
2023-07-11,SKU0001,STORE0001,S032,1,159,0,0,257,4,6.24,1.0,0.0,193.0,285.0,198.82142857142856,6.142857142857143,2.070196678027062,0.3112641384052953,1.360809738526347,759.4696808635596,-502.4696808635596,1
2023-07-12,SKU0001,STORE0001,S053,1,167,0,0,182,8,6.24,1.0,0.0,178.0,113.0,194.32142857142856,6.875,2.0289570391377607,0.3087142855453137,0.9891250591029396,744.8390872248099,-562.8390872248099,1
2023-07-13,SKU0001,STORE0001,S044,1,142,0,0,391,7,6.24,1.0,0.0,153.0,146.0,196.25,6.0,1.4950900031928038,0.3084681754509043,2.143292871534769,593.2461971910931,-202.24619719109307,1
2023-07-14,SKU0001,STORE0001,S019,1,152,0,0,384,6,6.24,1.0,0.0,84.0,172.0,196.1071428571429,7.066666666666666,2.1865389045137933,0.3086162017218525,2.1232110091018455,775.8995121727282,-391.89951217272824,1
2023-07-15,SKU0001,STORE0001,S003,1,171,0,0,360,4,6.24,1.0,0.0,179.0,265.0,195.3928571428571,6.523809523809524,1.749829923708233,0.3112102997232034,1.8890455597309457,682.9068673800115,-322.9068673800115,1
2023-07-16,SKU0001,STORE0001,S011,1,143,0,0,156,4,6.24,1.0,0.0,302.0,166.0,192.03571428571428,7.909090909090909,1.814086296433852,0.3096178624491322,0.8235250643473225,718.4812789073262,-562.4812789073262,1
2023-07-17,SKU0001,STORE0001,S005,1,146,0,0,183,9,6.24,1.0,0.0,233.0,4.0,191.21428571428572,6.538461538461538,2.5038431998091992,0.3101469645164297,1.0976797911237892,797.7987446773565,-614.7987446773565,1
2023-07-18,SKU0001,STORE0001,S058,0,410,1,0,251,1,4.367999999999999,0.6999999999999998,0.3,159.0,159.0,196.28571428571428,6.571428571428571,1.8126539343499315,0.3081638585098428,1.626841307510044,594.5652216689697,-343.5652216689697,1
2023-07-19,SKU0001,STORE0001,S024,1,116,0,0,294,4,6.24,1.0,0.0,167.0,202.0,205.25,6.636363636363637,1.9632996344280855,0.3111381463742503,1.5461977284867774,741.2769859555292,-447.2769859555292,1
2023-07-20,SKU0001,STORE0001,S053,0,340,1,0,403,7,4.992000000000001,0.8000000000000002,0.2,142.0,148.0,202.17857142857144,6.9411764705882355,1.983386883442503,0.3087142855453137,2.2038941974536077,735.7888951450603,-332.78889514506034,1
2023-07-21,SKU0001,STORE0001,S060,1,76,0,0,213,8,6.24,1.0,0.0,152.0,121.0,209.03571428571428,7.2,2.3475755815545343,0.3097472067067326,1.0087908920593744,932.587223337664,-719.5872233376641,1
2023-07-22,SKU0001,STORE0001,S032,1,185,0,0,199,8,6.24,1.0,0.0,171.0,432.0,207.42857142857144,6.0,2.070196678027062,0.3112641384052953,0.9935756383527328,800.8585806193278,-601.8585806193278,1
2023-07-23,SKU0001,STORE0001,S009,1,216,0,0,163,4,6.24,1.0,0.0,143.0,186.0,198.6071428571429,6.642857142857143,2.468482650011256,0.3124787998854249,0.8057869770417802,914.2314855087744,-751.2314855087743,1
2023-07-24,SKU0001,STORE0001,S014,1,154,0,0,260,10,6.24,1.0,0.0,146.0,217.0,199.67857142857144,6.882352941176471,1.8331105033922697,0.3103407898821775,1.222291097355486,759.3890137718092,-499.3890137718092,1
2023-07-25,SKU0001,STORE0001,S006,0,116,1,0,478,4,5.6160000000000005,0.9,0.1,410.0,221.0,197.42857142857144,6.368421052631579,1.9209524927837656,0.3102734775273436,2.2351264890544935,781.7263462363976,-303.7263462363976,1
2023-07-26,SKU0001,STORE0001,S046,1,196,0,0,206,3,6.24,1.0,0.0,116.0,120.0,193.67857142857144,6.571428571428571,1.34245960914949,0.3098725276053832,1.198663016923426,552.3999219021327,-346.39992190213275,1
2023-07-27,SKU0001,STORE0001,S010,1,208,0,0,339,8,6.24,1.0,0.0,340.0,217.0,196.3928571428571,6.214285714285714,2.2592909516916153,0.3081380225224308,1.8495612260884,784.1167028895323,-445.11670288953235,1
2023-07-28,SKU0001,STORE0001,S021,1,144,0,0,248,7,6.24,1.0,0.0,76.0,181.0,196.07142857142856,6.428571428571429,1.696797241605749,0.3092303186261287,1.5082445197987502,604.0166752639974,-356.0166752639974,1
